student,predicted_CK
21661552706810e470f97f098927a2b89d9b9eaa,3.9641274854197572
216a3ccb8504db72c0b5ef227b00d61d2e2ec7be,5.1872681937779
2170453bef40f448016841b0ca5ad2e07143bf5a,6.041757174461095
218191f4a8648e65ada28c23f52f578dec21cd98,5.08969275527575
21a401ad12c3345ca4c3210d5d3c69db10526b98,7.198240747948401
21ab308abfa9829fcac76f8286d624afae8848aa,6.482160486656209
2290b12e40983b7635bc452c3b6e00c80549220a,5.9112770914318915
2290d198e0649ef4dcfb6cd22d36d87969fb7bfb,5.4615980254312335
22deb5e56e580b0b0353f10e076cad95a3b8e631,6.7484725545938575
22e1f50c4e471c3ba307802b396b7d0a16706005,4.839739649275877
232cce96362898f08e9150ba244adaf2d6583ab2,5.10733876127284
2383a9a33025aa8759fee9a890f6420df0fc8b47,5.55068439834942
2396ff874216d36060ef615c0531d71684b30b4f,6.677585241041876
23d64bbdd55f11cb1d617be60d7b5901c5fda2e6,5.013259840571795
23e8b9776a349c810234bb174f7326d14c89bce5,6.136398063280215
242788be909743713c5ade123c9f0b13cc4b2db6,6.763968024915334
2427d12cf7a43c66b921bdd9de261fb9b452b2b9,2.7336986286040146
247df99ea72a42d6c12d6bd7b58ca0b2e163182e,4.411262677986196
248ff20c10b7d18c30fc84ce214936f5bb440e6e,5.694431741267585
249c629226d7716b59d1841c45dbca54afe3c1a2,5.185238414642545
24a9bfba88ed640e9690cd9f6bf4a2985f78522b,3.954793105753528
251d2672c6ecd01a83e6fa19483d8e57ef5f45a5,7.062248939869498
253471036c41eba7c24bbb6e77d4541c95bbb5b7,5.2481082613402545
2536ee746de2df68642ecf71037409e47fa1941c,5.365913373172439
254f59f316c0c9e98ce4d4ac6cb1718aef6d9f00,5.276279246133274
25501bb976f5234f69a8cb767dc5b4ab87a9021e,5.400919597535764
2572a6a2ba5183ab68c3da80b69071a6a05c3b84,6.162687664265212
25fe3c7b5bf2d814b49ed3523b5a27c744ae5513,6.01887596880593
26227f631ff63a4f02f7d69bda90131df9bab5dc,4.525113244751974
263102b5e7fbad9de96373d99c0697d8db856bb0,4.1021732802769355
26374d5fbb53e326323e8de92a0745452c1142cf,5.467951391266062
2639449829463fd12c2b9ba6fb9ea1c56e94385f,6.236922122749105
2639f9f46c6949536c784118cbcd036cd00c075e,3.809523938587651
263d37689dbb1044d8118782303415a1eac550df,6.502108022406295
26b95825d4fbeaeda7cfab5f5e7cd96ae31097f9,6.7931890871939835
26bf2e6d5a634712af2f46b7057a83a4052ce9b9,5.933587871226236
26c932032169ad849d274427dcbdcfb190f843d8,5.00270679758683
26cc2520b79b2222de0037a32fcaeb81c09f3002,5.700478670610869
26cdb442f5361c690f8045caf5e026e7945e1965,4.277540418838317
271c95c3471c6588b4b9ccda962ce197fc94a9b1,3.96303380794784
2785407c3fa2ce2c79a914657d9a4610ae1e5078,6.229286672396267
27ac09df014fc0454129c9953b06f2dd9b997fa9,7.080035272493686
27d6037b0e6ff9972c80bf6192062f3f2e8b076f,3.331998641451135
2813d0ddc37e34a25e798ebf8c8ecb2fc659e8b7,4.004242656504429
2826a109ddc9b90686ec063ba1f90c72c655f8e7,4.780546566765619
2852641e2b7b084ef62df976d53340ead50e5e76,4.254612682795458
2855b4b4d03c37c94117e615a25e0e321ec8d77a,6.4496218241526195
286ccf0d6187c170c299fa64d15a3705e7900a33,5.073911753604749
28940a6516bb354b4172fe3524f8b7328a5cf2fd,4.590205628471534
289a5bdde1fa9c49f221f19a10f636e81da724f5,5.143001461697262
28a0f5e69c747c78015cf8fb0eac804b9a733bb2,5.674786106294451
28a125bc7a4d79ba10eeb2abdaa878d46eea4b32,6.796932004849306
28b6c6604b111cc912e369256cac2bf944041a2c,6.265500833520494
28bcffd0bfcfb54b43119a7b5397a3bb53278e9a,4.105858476843787
299ff5851760da9a9d8b8f218dc82b573a397d51,6.7673358840147415
29a9c1bfe53383e21dc534379f5fd64c4efd4305,5.205684344625349
29c9f517c368a528325a1e38b51adf368923bb04,5.488286314445015
29e04945ee56ed79c4e07198c0e66375428284de,6.0379103472207225
2a6a418be08d9f0184a804b2700a0d58950b219c,5.916550842870143
2a8f1b3e408879bc12a312938c32061d9e29a4e9,5.779921818841257
2a9497dcb278dde20143d0cb9a57e5cdf3763a8e,6.575994407422919
2ad77f650b2381bbdcc0011fe5d9bcffcb109831,4.567201416983606
2b1f3237bb60db7f72540e004a1596c7ff3fd549,5.817943380644905
2b96fc96ee2e0090a42957d84ccd09cda2c72b74,4.2659554076737916
2bae7a494d77c9c7cc0ccdc65a1915d25e31d2d5,5.920799690007662
2bfadd9c6a7bdbdd1ae792e0225b799ee67453a5,5.248650045896004
2c93a0edb553ae495ba9ca047361240c278f6cf8,2.681663501286614
2cc30f03509be89ad3bfd483b2bd69c999798805,3.538576278777139
2cd5132c3c49bd9d4d5081e386a4d69a593f850a,9.414073288679539
2cddc42a00117daf32501cba07d6dc181de7ed24,5.518161296797894
2d450fbabcb95dad1b49ce3a6c70ee6fd9ed6c68,6.258965957448305
2d621dbbe38ec756f71d3d1ff5b1f2de707330be,5.585774178233592
2e171212b96d4d95e0857baadfdc55455113dfc5,2.9176599942861987
2e1dbf534b47dc518c2d4d577d312f6969d9e6b9,5.228341592555366
2e22e4cd67d6f2e9f70782c69e67f4d15bee7d1d,5.476436305139299
2e2fe98cf7d490aba85a3eba367d9512bac08ce2,6.496572885961425
2e8b47e527548d947c688069d4a5c60ed67ace19,5.625772458534442
2ebc44186d8093752e9c9ad97b67114006718300,4.911372448865774
2ecfee45346013cf126b75cfc8bdd2ba3b0c2666,0.17203027890111144
2f2abfea66cd61a09939960e751666a2c0913430,5.771152827491807
2f465acb00ca28cf6a7ef4b71b4df1208eb8fc8c,6.613325051052032
2f4cbc9afdd23132d572c5f7a81b4e9b19b8081d,5.603551334344967
2f7bdf97a5978e8b7a4b3f69a474540c0c38498e,5.683288793891234
2f7ef2d7fa25c0f8d9de0a5ca7301041b9d08e4d,4.796110756135467
2f968a678a61cc1179708dc2820405e288ca9c67,6.696277300339146
2fa2244e6e21b8799c5210d92f8966838a43783e,5.758916535290856
2fa311a94bc0da6d97955730d071ad6fcc770bfd,5.9420395594316915
2fdf9d089409fcb9c3728b0a61bb0a00fcc85db8,7.037055636403608
2ffa1b41cbeda2e9683f9d608b9dccdc31323452,5.367103323608338
301483d94b9efd8e7d95ca45979a6583215c1d58,5.528486007892663
3015441ae521554bb4d04b1e3bad620170a43d79,6.531468305838144
308b8bd2a17694ea81d601d025d5cb4ea6fc1fba,3.491543447323452
309abbd71d6dc57c03605bdc4ffe90dce74c4f10,5.649858679722121
30af7a50bb0bc62e730b65f59788dadf102d49b1,6.598679613190465
315b83340476d3a8338543ccdc95dbc86bddb3ab,6.6118640019516075
326a025b5c23347b9eb2c5ceae75a5908a461f69,5.157933413656381
32991cd9c0115e4bd4387c8fa3ed559f4eba345e,6.653954447137091
32b47658ae606bb95f1bbf1e1dc86accc255e926,4.309471198767966
32ccec47f44931be75b93c598cb145c4803be980,3.8482923818264148
331639421af1df525391f1013c5363683efb9f68,4.702581788018661
334c7722802329509bf82a5cd7b4a38b5825cc42,6.483411213620588
334f25ceeca6e440b1210f205c253cdc8d25942e,4.633892976538003
3399fb9cc4f115ff1d6a41cf169d8ebd200c3418,4.400144407573975
339fff79c43561c995b29972a962ccec846c599f,5.667431461969313
33b16210a7736a6f75ef1b1f3cb7070a4d29395e,6.343187067234241
33b6ac5e8631fb9ee19cfaf3dd4a93928d47bcc3,5.553339536009904
33c1babbdbffe79f6f16e085a78ebd0b2a7b3a65,6.820202133989238
33c8bfb97b43132f0054b97a2ebb0f5f3768031d,6.972225961224285
33c9e776300c7de11e0736b069b8e5042372d418,7.604765104929813
33ead7fc0a3cd59c67bb412d705c5f5b9cedccfe,4.196903801796113
34283eb36b1b51da5126f973e69199151b8f26c2,5.027356489893405
346583cc308681a50145af444a26fb217df305c3,6.463817928871386
3469c710d9f5a4ef230caca3f99b1ed21411732d,4.199375960835312
347b6f40dbac97bd24c857f37744f2c4fd590cc8,5.861956902238928
34a00f81f528b38404f04d9a360e73fb17b62031,5.927401962679227
34a187324e5c8bb2723a6f51a038acfef94a7538,7.206053635735452
34b6d0f0fe1617146945db60df615d0d9bb3a4d1,5.552488411681939
34f6fd0da81e68652a26b633fcb7d4d4169e2e75,6.809921782623915
34ffbe3d2820a74472b93e9dcabc0e17f75e779c,4.168298860570761
357ec20d8f9f416f9b02b0f54a81d3f409d074e9,4.855816179402662
358cf36e763ba00426124c74961d59614fd9476a,5.88096430123916
35cc3e4b8108e6eb405c96afabb167d6c0f9b50c,5.424197503466808
363d3494b7918fffc4e59beed6c76eb7d05b2c64,5.82401145956478
363f5d64f8c70c78376d1b5f9485511daa5a9d8c,6.228595389556291
36a292355e4b31b866da368ac2bc7902a72d4db2,4.73893938324968
36dbfe4759f861ee72011812df2178cbbfd736a1,5.908868992568761
36f6af52bd08c15b005618724931a558fa7049f6,4.61481585799149
370a904c5a7deb4ae08f111c87564b0180d572b4,4.272464471546154
371922831538deb39791562bd384acdf91531999,5.662022471148766
374725662b17c0d200a5d372579406bb4d830bb5,5.816482416711249
37593f2cd1d978efb79e32ed6981b74ad8523ebd,6.437073067670469
37fd8930995a4978e8378d28a84e0aaf3ad85c2d,5.506223387617762
37ff40068998a37a4e2c73bbb325103500cdb0e0,6.379272808204597
3822d529be3c7a49da411682207b471d61822610,6.679414233815807
38397f1c58351146edd1787b0501bbdb31834abd,6.0550186196120945
3841fabcde0188d8dc9b3060cacffafa3450ec85,5.608678339113186
3853851c5433317284f37cd530d642560effc35a,5.886744077320095
3886b365ce33e5988c6c8a73eed09ac8a7c784bf,6.133009261184772
388c0aed9f437cb576f998892257a1a9410d1a2e,3.5978104440484846
390881963c5fbcde08d9cbc2ec73846bd8eabaa2,5.205219860168186
391d18cff3df066db6fcc8dad718d325607e5493,4.364940842751621
3949c822529f6d98d518b762c7b49b030685ddda,5.761912817647084
394f4eb7fa3337f92a1148e8e9ba1727995bc8f5,5.84071775943267
3954b15205238530f2cb3b66db735fad6d0c8fda,5.306363849614844
39713cf2db02601e4bd6360ba70f8013c0433f48,4.796990140266179
39ab839c37c0269b14691b473ad894ba12e1afbc,6.748514781688353
39abf25961f2094474ac7c9d9d85735ecfaa10f8,3.5534364552823536
3a1431fdc38caa2d40fdd0df60f76683af53a729,7.379857017001873
3a25a7b40408f3636b36d763cadc72c5ae6b628e,5.218403858120967
3a27f4f6ce9cc005a8f1a5f7441d26db75c9cd2c,5.425681004778733
3a3cf426569ff3ed1638fefb8d0a7bca73e0bdb7,4.634834945620212
3b0e56cb91cf7c26836c7fe857ef2fef62c2031f,5.059097335982397
3b24016cbab8b8632a54240fed0a17406b35bc65,5.730544864751824
3b3559f14b77090ee6063be193efe80b19bcc591,6.318591820538544
3b5d744051772f15e4bc3167d749711fa798b0c1,5.851043258788477
3b951429b4166a9149480e360687549e1069a209,7.2873875707828875
3bdad6ba65de3948b9939ebd98d80b03fe3f8e93,5.699729393554191
3be1500e597852e42bb7fe17591b933e0bb44f93,5.659671447712398
3c499f0944773b5ae529a4356d92df5ce8ca7c0c,4.617136739882129
3caf61bb383eed4daa553e074208e84cdbdd7df0,5.42358746296693
3cde31c0a8378da5d6c2767652ec108deb9135a6,5.883098324825825
3d085aa7161eb03884e0a1e98d90f8d46e030d1a,4.439199653066273
3d0c27e5e776d4ebe788c50a8da1a1c9215ae25a,5.061346283531657
3d185c0c28fcae1ca2f5876a8e2e6681b38e5af7,5.641519913032912
3d1c486e68c08c272379fe7eeec4d38e75f54ae8,3.8131965583821534
3d4f612148056feeb651f4711c1f640f5015101a,4.294622770117501
3d8d3a121d5e9126056c0676ac7ad2661696a572,5.771983835953548
3d8d550e8b7d9a0629bdd8e0ae73f8f0ac74b1a6,5.386630965861075
3d9b6ed975620e48ca0a5aee5fd19f5db1db3b18,7.8434335830565285
3d9f8d11f15cce877a0766d08a6a920548041407,4.868096663721205
3dd2f099bd4cba1acad185a78c773972d450a899,6.206404017142946
3e19ebd05fd2cc465feff2f681011181a78e1341,4.317921771810326
3e572871d05f7888784ac55985fd52cd1c7aaa68,4.706000739391546
3e72f16a86233e81ccc2c9831c0297da6cca36e6,6.354716808637239
3ee8b93a31b564cdb14f3d62f08dd862461e0918,4.2202870405043145
3f679f9f5c3b6c2a026bc0575cf7d5f3351a8db1,6.1903234427017715
3f92f0a8c1729579c08e921fc041646ee2b50075,3.7428879928156733
3fb53c585faf97ed5b0ecb316a4b419c969b790a,4.777637303208646
3fcc971a36a031eba3d5b8ce7a9181a4732a6cf0,5.134042332158776
40291da6897472b56a7ce6a0721a801b5014d3c7,5.044928099907991
404b067bd1dc212fb28d256714a9dc430d5e65af,7.564390607197183
4058bd26eee2f8affafaefd2b59b97c358e826cc,5.074603444626935
4069b40bebe0372926fcd92429f7431e300e6b52,6.262730314195299
40741b5b2ac93f9d0eacd4a28b48508be0a378f9,4.335915679552319
40a41a33c4e0168e2716a09cecc11cc3abb5dbe0,5.865338824444521
40c0843e6cba7960b4a4fc631d0831b9242a9778,4.31214380804749
40d6052a7ccec94dae8348e5249381afabbbc985,5.452987320012842
