student,predicted_TH
0f8c46242826be3cbe5e14f5773ee1da97697024,9.041791943688986
0fbb7000a8fd1f413cd7a06ec7baf2b1f6eb493a,5.97743804769052
0fbef055915162cb6d6501558499544d6dedb799,7.116576939705819
0fc728b5b267485042d587eeac067b6c4e2a1d15,8.004003925117244
0fc74820b7bcdd23c196f494e7686305acbdc71e,6.3950492214929096
1004df3c370eb09604c10fd89f9e86a2c037a7dd,5.943983763410345
10208a0e6cd46ed16c4fd6b83f3993696ace5495,7.198833355233057
10253729dc5e3b0b2d3dddc37638199910394daf,8.022420766456985
1032e725ab35f7bffc504759477f8243066a026b,6.974296887766755
108f1062e8ab6d51f404e7f639e781edc9ae5eb2,6.259337009470922
10ab3b376215f6afcfc642ea66a50f92cf944717,10.651100066951937
10e3359db56b99eb2f621d7c875f3c26cdd01a64,7.328589949137233
110da1d7ba2be3ffa13d62c7ed8b917e5dcebece,7.834211155244384
1133fe0ca8444133bea1e55ef5b4026b5e8445fc,8.065480942935537
117d3bf4a5deb7a9f3422f088e10bb3f8eeb7e12,8.146585683233507
11f5d8226ebf0108a5a4ecad896a990ecb369247,5.922298042894291
11f61032ed64123d44a372930101fd5f3877e010,8.181327036426023
11f93249faeb096567269266fbebfc3b0f6b5dc1,7.162782935362889
123c4ff5313ccf709b3bc4bd3365087685440c71,6.10624665027781
12607a7c2283944afc08e1ce4df79ba688a31f74,8.953569406227476
1271071dc622e3a72b0ef187b6e955b9d59db5f8,4.5658607346643425
127974170c7fb2e3945a3c5b666bb7f6dadc87ad,8.349357677463637
12887fd9a4df4ba9b88a71f3fb1d2502a75995dd,7.320103962385766
128ed4bebb12d030efad936db13d26a620bd620a,7.253659436622078
12aa60fde9ce650c25faf60398d3c071cb80c1b4,8.407860614588515
12d6e24985ac80a581968fb1f36d699e6dd1cd33,6.478067483110763
12da07c3cca4f480a6064f7cbedaec11d677814a,6.615917704699202
12f1e26c28f731fd2ad1787db42f4c13de432ea4,7.80742276613744
13293554378a8a5f29de5440ab1c49003af0214a,8.889211145952153
132d544dce1633485350dd582ed7f13fad5da3f4,6.36583456595474
137ffd846ed245676a14f1d5e8676a4ef646182b,6.129433468138506
1388c66d46212d87c084af2a8fdd0257444ce868,7.883016667022724
138c5848f009c004f0b8e2379316d5ec18332ff8,4.957627707451515
139aa923bf965f373c678ba8c10f500d78269e20,8.488906685337504
13b9e4710dc86e953960ebd2fbae7721d24fdc2a,6.927430836473878
141e7bebd6db0745569c97910301a67c9962826e,7.993307887171586
14354d2cff31b4330ad9e939b18cc8fce8c1c085,7.559104845369206
1438feeb138cf0a2ac3e5583f5caec35e3104234,7.583397751450572
143fdbefc9ba427b841fbd52b7999b2a996562af,6.427571014089962
1466659761d4827040ac1226fa45ad172c4743a4,8.000191839591658
14a29b0a13697ed0e000bdb9f374180ccb495a2c,6.798502251971845
14a493d035053a109eeeeb50a501d2b69a8ec429,7.122596337510304
14e9c7d5220ae70aadd1e37038e74bba41439d65,6.703051504676246
155290f106d7951f353d1290f55d95a5a1535e90,5.599310560214027
1587f82c10e4a0f4241b317cba4fb5691bab07a1,8.026083717359485
165e4e596c3bdade64bf0bd2491fa8234015f0d2,8.154331603057402
16a221ec975ec0eb2fcf4acd69fe87281d585ca7,8.301634993809241
16b6e419367318f9a3a28439ae013d55638ba0d3,7.4285551077609675
172ed6401f9b9f97f6603c04fb2be3a83d495f12,5.67794568500859
17b62f15056932dddf225da7f5e30911e316f7ed,8.330772232467647
17ce312f66b2f6b7c5766e4d5cb1f7452aa20911,6.367655151402262
180a4c5f90b6d7bd4993c51385fb00b4d32d2834,5.287339632788428
18fc5492e3a88861f35c23bbb2805f724c1a135a,8.596939429698482
191ba6c8fd27e676f8c2f5341bfaf487765fa0dd,7.114127104096517
195aa2f618f1001a6ca4da0300dd8bb798013a73,8.747870304279406
19787a8ba9b724902ceb45f483190f766e9e291c,8.249380685549072
197914fcc84fa89dd136503225f5ecdbecb2600a,7.366537909138703
19bb25163e0a13d6d2b1606c92e1366ad7fd8341,6.513098241052063
19fb6947af793def84e3b7ab4f867bd460ad1b73,6.798411765135352
1a116d1e7d5af20a32ad9d0232b6803c70f7978d,7.971758564752489
1a4b69992c879b4e5f64e848ffdddc2f2f401e44,6.227843928997601
1a651a0e1038b173950ab2be4fb4b3016d617aa6,10.482469886265218
1a68900dd1fd8fa7892cc9450d53e991ca241785,10.175446414197284
1abf62f1e76bc5ac164061cff2a8171d6b6de657,7.483338686025704
1ad3d49b185ea0e42354cd94ac86c60ae982616d,7.911924332452855
1ae3ba4f07f87302215a9b35d195bfbeef187ebc,8.220174098307911
1b248f11648c9000f277a02dc5d4bea3800ba43a,5.848302250377753
1b30ad6d355a521cb70e2eff2efe28c3d2fcec9e,6.379488456839981
1bb7bc7fa80594c77e224e8f9632c765f26838e5,6.797834373189432
1bdf6175e8df831b083615bea765e48098904986,4.8377147151271975
1bf00adb6ad4cfbed2cab01bf71398e1ed9db042,7.4731481351950695
1c095c774d9d1d3a4ddcf533186e7146fdbf92a7,8.110934447423245
1c34dfe9c77773e6949a4d248b25897b3f78349d,8.324807434529696
1c38445c67beb9a58777c87a9c059cea1ccf2223,5.995949773278416
1c3928fd78413712a00cd78e6ec020b2cfc666fa,6.386722135142026
1cb262ad711450f9a6a0f5cf786788b17d2d481a,6.9968848190010995
1ccece483f66d68acf592f017c1b5ca6c682542a,7.309768368147082
1ce192d1bbeca43c01873d6cd5a6318f4050fa56,6.144527918268238
1cfda392887d01754199fa5f5cecf6ea3c9b0fec,7.534881214794012
1d1a20a6ce616a1b0780f5c86f1f6cf9f7c9a5ff,7.585309997280229
1d2f411ed3ef95a96dea54ce6a09c0d0b65b6a7f,7.580263940144001
1d5ba7c1c8ab8d16890eeb1772560ab942c42003,6.802711171707948
1d9024c71085dc3822bac092baef8b238c3b497f,7.477376917649644
1db86260a9c5f649ae36ccd97c36920df2d51d20,8.261929909634105
1db8dc5d1005cd6d742fd9bfba759aeb2babab66,8.49256434213777
1dccadbfae8f0adb300cb239e727b2481e2b149e,6.5244154403306425
1de22c51fffa76f33c3a7698a3f7a9e6ab6be9ac,7.000632148497652
1e055a4ba4266c760d42cc958ce119d344f402f6,8.986938157364975
1e09b1a5541a443716e68239b181fc116425a9b2,6.903995430180669
1e347993c7fb0053ac2a1b01b6b6c5a5fc3dad9d,8.000880020802777
1e48d7fffb4fbe08eec6151ce5b2378258d13aeb,6.725902287789737
1e4b0ce4b171b3e33195524f6a6425a1b8f98597,6.206949920503842
1e59ca9160cbe32a3bebef6df4339e30a16d0dfd,7.4075821292792785
1e6562ac23e7980dcf32fa8963837c68dafc906f,7.565739626350492
1e87dd3db07a664f4eb34b7e0a3ac578ca8846f9,7.123645396061189
1f15254ccdc062083c8f4e02523e18c2384dc6e1,9.284703879165608
1f641156e4298943167e0e1ad7a63696ff3bc17d,7.282055437769078
1f7be2d565e2629c4ffe64c30c41252de69300c5,6.748301627115769
1f88d783ff0c3a19a1d34b4e45d71b4f9b14b976,8.30006404876217
1fde2156c0969b0aebe55ebab7ad14f529a492cf,10.560261294866047
1fec28e4753dac81fb5354793029a3a2f81c7b7a,6.378382655102933
1ff3bf1f9353578bd902ce0b3879369b46c72640,5.583905909139235
2003e05bf78d3b5b7f672aa1d02ae3aa0537706b,8.504639679818808
201b7f1b1071911915956b1d54f5b7e69a7d7cb3,6.045679953555277
209d7c77e7a150b6990a3372f7cb24da0c0e7e07,6.945466716243151
20efb5f5c748870210f094db59aa50c4360d32cc,7.406825500129844
213a1a52e92bd478f671a4e614a7ee5b82ea4b91,5.491641037780379
213a48a8028d2dd6ed42c47be4588ac5a909076b,9.062574097516093
21661552706810e470f97f098927a2b89d9b9eaa,6.998713131054275
216a3ccb8504db72c0b5ef227b00d61d2e2ec7be,6.5533713861697835
2170453bef40f448016841b0ca5ad2e07143bf5a,7.755191215028681
218191f4a8648e65ada28c23f52f578dec21cd98,6.64580128853344
21a401ad12c3345ca4c3210d5d3c69db10526b98,9.277692972595483
21ab308abfa9829fcac76f8286d624afae8848aa,7.211251426243616
2290b12e40983b7635bc452c3b6e00c80549220a,8.09970048150971
2290d198e0649ef4dcfb6cd22d36d87969fb7bfb,7.077728958790152
22deb5e56e580b0b0353f10e076cad95a3b8e631,9.066160467056696
22e1f50c4e471c3ba307802b396b7d0a16706005,7.429321363490009
232cce96362898f08e9150ba244adaf2d6583ab2,7.766574128546902
2383a9a33025aa8759fee9a890f6420df0fc8b47,6.115560766133093
2396ff874216d36060ef615c0531d71684b30b4f,7.99376120841775
23d64bbdd55f11cb1d617be60d7b5901c5fda2e6,7.9637614909122085
23e8b9776a349c810234bb174f7326d14c89bce5,6.261577050013785
242788be909743713c5ade123c9f0b13cc4b2db6,6.854229198852794
2427d12cf7a43c66b921bdd9de261fb9b452b2b9,3.585696260862269
247df99ea72a42d6c12d6bd7b58ca0b2e163182e,7.161169576194239
248ff20c10b7d18c30fc84ce214936f5bb440e6e,6.58963972921922
249c629226d7716b59d1841c45dbca54afe3c1a2,6.955073976756071
24a9bfba88ed640e9690cd9f6bf4a2985f78522b,5.940649089374719
251d2672c6ecd01a83e6fa19483d8e57ef5f45a5,8.515099589835744
253471036c41eba7c24bbb6e77d4541c95bbb5b7,6.282448959236225
2536ee746de2df68642ecf71037409e47fa1941c,6.608050955193509
254f59f316c0c9e98ce4d4ac6cb1718aef6d9f00,6.695977750873737
25501bb976f5234f69a8cb767dc5b4ab87a9021e,6.757541784613048
2572a6a2ba5183ab68c3da80b69071a6a05c3b84,8.455954035592915
25fe3c7b5bf2d814b49ed3523b5a27c744ae5513,6.575531148239337
26227f631ff63a4f02f7d69bda90131df9bab5dc,7.289888746362458
263102b5e7fbad9de96373d99c0697d8db856bb0,4.912012524528151
26374d5fbb53e326323e8de92a0745452c1142cf,7.086878877720748
2639449829463fd12c2b9ba6fb9ea1c56e94385f,8.602711628207068
2639f9f46c6949536c784118cbcd036cd00c075e,5.870533578391129
263d37689dbb1044d8118782303415a1eac550df,8.354567601767176
26b95825d4fbeaeda7cfab5f5e7cd96ae31097f9,7.509015845676627
26bf2e6d5a634712af2f46b7057a83a4052ce9b9,7.061628896812029
26c932032169ad849d274427dcbdcfb190f843d8,6.606673559393449
26cc2520b79b2222de0037a32fcaeb81c09f3002,6.857411019494675
26cdb442f5361c690f8045caf5e026e7945e1965,6.6341110489917074
271c95c3471c6588b4b9ccda962ce197fc94a9b1,7.248425490863692
2785407c3fa2ce2c79a914657d9a4610ae1e5078,7.437309995543539
27ac09df014fc0454129c9953b06f2dd9b997fa9,8.70157604536895
27d6037b0e6ff9972c80bf6192062f3f2e8b076f,6.552203661299281
2813d0ddc37e34a25e798ebf8c8ecb2fc659e8b7,6.910391274613988
2826a109ddc9b90686ec063ba1f90c72c655f8e7,6.955469924977618
2852641e2b7b084ef62df976d53340ead50e5e76,6.417708450109507
2855b4b4d03c37c94117e615a25e0e321ec8d77a,6.956060848793858
286ccf0d6187c170c299fa64d15a3705e7900a33,7.437704619059563
28940a6516bb354b4172fe3524f8b7328a5cf2fd,6.829637031130021
289a5bdde1fa9c49f221f19a10f636e81da724f5,7.701738243848808
28a0f5e69c747c78015cf8fb0eac804b9a733bb2,7.784480171800297
28a125bc7a4d79ba10eeb2abdaa878d46eea4b32,9.027026493700731
28b6c6604b111cc912e369256cac2bf944041a2c,8.460366807136833
28bcffd0bfcfb54b43119a7b5397a3bb53278e9a,5.802304522201078
299ff5851760da9a9d8b8f218dc82b573a397d51,8.88275516645974
29a9c1bfe53383e21dc534379f5fd64c4efd4305,7.23126582276072
29c9f517c368a528325a1e38b51adf368923bb04,7.509293244882256
29e04945ee56ed79c4e07198c0e66375428284de,7.418028146090447
2a6a418be08d9f0184a804b2700a0d58950b219c,6.824750000080137
2a8f1b3e408879bc12a312938c32061d9e29a4e9,8.193632188511486
2a9497dcb278dde20143d0cb9a57e5cdf3763a8e,10.797742082839878
2ad77f650b2381bbdcc0011fe5d9bcffcb109831,7.785210338322539
2b1f3237bb60db7f72540e004a1596c7ff3fd549,8.081923373658775
2b96fc96ee2e0090a42957d84ccd09cda2c72b74,5.494715984077395
2bae7a494d77c9c7cc0ccdc65a1915d25e31d2d5,9.32997650478104
2bfadd9c6a7bdbdd1ae792e0225b799ee67453a5,8.194601645461606
2c93a0edb553ae495ba9ca047361240c278f6cf8,4.832442293802249
2cc30f03509be89ad3bfd483b2bd69c999798805,6.789522537269251
2cd5132c3c49bd9d4d5081e386a4d69a593f850a,11.241489421211178
2cddc42a00117daf32501cba07d6dc181de7ed24,6.763255086221518
2d450fbabcb95dad1b49ce3a6c70ee6fd9ed6c68,7.907886704436205
2d621dbbe38ec756f71d3d1ff5b1f2de707330be,7.935411055969199
2e171212b96d4d95e0857baadfdc55455113dfc5,6.657106298589735
2e1dbf534b47dc518c2d4d577d312f6969d9e6b9,6.15381910655272
2e22e4cd67d6f2e9f70782c69e67f4d15bee7d1d,8.94350711447441
2e2fe98cf7d490aba85a3eba367d9512bac08ce2,8.580417758877944
2e8b47e527548d947c688069d4a5c60ed67ace19,6.733999458329138
2ebc44186d8093752e9c9ad97b67114006718300,8.030313414152166
2ecfee45346013cf126b75cfc8bdd2ba3b0c2666,2.6876802424292485
2f2abfea66cd61a09939960e751666a2c0913430,8.25846670731361
2f465acb00ca28cf6a7ef4b71b4df1208eb8fc8c,8.527612207467037
2f4cbc9afdd23132d572c5f7a81b4e9b19b8081d,7.006998853696368
2f7bdf97a5978e8b7a4b3f69a474540c0c38498e,6.415960029350934
2f7ef2d7fa25c0f8d9de0a5ca7301041b9d08e4d,7.501903151127344
2f968a678a61cc1179708dc2820405e288ca9c67,6.6877036348248975
2fa2244e6e21b8799c5210d92f8966838a43783e,8.668887074566554
2fa311a94bc0da6d97955730d071ad6fcc770bfd,7.283466631046539
2fdf9d089409fcb9c3728b0a61bb0a00fcc85db8,9.85622512297099
2ffa1b41cbeda2e9683f9d608b9dccdc31323452,6.439734236222842
301483d94b9efd8e7d95ca45979a6583215c1d58,7.840239844132254
3015441ae521554bb4d04b1e3bad620170a43d79,8.897381167070053
308b8bd2a17694ea81d601d025d5cb4ea6fc1fba,4.149475981819987
309abbd71d6dc57c03605bdc4ffe90dce74c4f10,6.456011965806543
30af7a50bb0bc62e730b65f59788dadf102d49b1,8.772936355492734
315b83340476d3a8338543ccdc95dbc86bddb3ab,8.185299224770777
326a025b5c23347b9eb2c5ceae75a5908a461f69,6.449037417966128
32991cd9c0115e4bd4387c8fa3ed559f4eba345e,7.970204382765426
32b47658ae606bb95f1bbf1e1dc86accc255e926,7.227226065914669
32ccec47f44931be75b93c598cb145c4803be980,6.473447555439298
331639421af1df525391f1013c5363683efb9f68,6.809667621415041
334c7722802329509bf82a5cd7b4a38b5825cc42,8.772314188081992
334f25ceeca6e440b1210f205c253cdc8d25942e,7.1765087680401125
3399fb9cc4f115ff1d6a41cf169d8ebd200c3418,7.403923736898854
339fff79c43561c995b29972a962ccec846c599f,6.92886800923796
33b16210a7736a6f75ef1b1f3cb7070a4d29395e,8.874725448842993
33b6ac5e8631fb9ee19cfaf3dd4a93928d47bcc3,7.96127011969313
33c1babbdbffe79f6f16e085a78ebd0b2a7b3a65,8.090417954357033
33c8bfb97b43132f0054b97a2ebb0f5f3768031d,8.355847416083567
33c9e776300c7de11e0736b069b8e5042372d418,8.767968391505278
33ead7fc0a3cd59c67bb412d705c5f5b9cedccfe,7.8942825050511285
34283eb36b1b51da5126f973e69199151b8f26c2,7.6647899141736096
346583cc308681a50145af444a26fb217df305c3,9.363779846732243
3469c710d9f5a4ef230caca3f99b1ed21411732d,6.907603965871959
347b6f40dbac97bd24c857f37744f2c4fd590cc8,7.632907288252058
34a00f81f528b38404f04d9a360e73fb17b62031,8.24719491966442
34a187324e5c8bb2723a6f51a038acfef94a7538,7.783247883394274
34b6d0f0fe1617146945db60df615d0d9bb3a4d1,7.270354571840338
34f6fd0da81e68652a26b633fcb7d4d4169e2e75,8.725810631759046
34ffbe3d2820a74472b93e9dcabc0e17f75e779c,5.116490630892742
357ec20d8f9f416f9b02b0f54a81d3f409d074e9,8.198217831415507
358cf36e763ba00426124c74961d59614fd9476a,7.573126701046799
35cc3e4b8108e6eb405c96afabb167d6c0f9b50c,8.592706127606203
363d3494b7918fffc4e59beed6c76eb7d05b2c64,7.6995749222045395
363f5d64f8c70c78376d1b5f9485511daa5a9d8c,6.978251809359988
36a292355e4b31b866da368ac2bc7902a72d4db2,6.46882837751518
36dbfe4759f861ee72011812df2178cbbfd736a1,6.877691172338576
36f6af52bd08c15b005618724931a558fa7049f6,6.389619490848071
370a904c5a7deb4ae08f111c87564b0180d572b4,4.938053738631239
371922831538deb39791562bd384acdf91531999,6.2914853974858485
374725662b17c0d200a5d372579406bb4d830bb5,7.81055744493897
37593f2cd1d978efb79e32ed6981b74ad8523ebd,8.655649730246077
37fd8930995a4978e8378d28a84e0aaf3ad85c2d,7.481251946273812
37ff40068998a37a4e2c73bbb325103500cdb0e0,7.292952717683614
3822d529be3c7a49da411682207b471d61822610,8.956575893797606
38397f1c58351146edd1787b0501bbdb31834abd,7.2490592693536575
3841fabcde0188d8dc9b3060cacffafa3450ec85,9.101662128662094
3853851c5433317284f37cd530d642560effc35a,7.577541458067832
3886b365ce33e5988c6c8a73eed09ac8a7c784bf,8.403771684833414
388c0aed9f437cb576f998892257a1a9410d1a2e,5.9565694398240385
390881963c5fbcde08d9cbc2ec73846bd8eabaa2,7.460106902518994
391d18cff3df066db6fcc8dad718d325607e5493,6.3374815207570485
3949c822529f6d98d518b762c7b49b030685ddda,7.662445572626856
394f4eb7fa3337f92a1148e8e9ba1727995bc8f5,6.654352305068589
3954b15205238530f2cb3b66db735fad6d0c8fda,7.93084002122745
39713cf2db02601e4bd6360ba70f8013c0433f48,5.957659497838145
39ab839c37c0269b14691b473ad894ba12e1afbc,8.40213901200418
39abf25961f2094474ac7c9d9d85735ecfaa10f8,4.041963674629871
3a1431fdc38caa2d40fdd0df60f76683af53a729,8.804542148986393
3a25a7b40408f3636b36d763cadc72c5ae6b628e,7.480643610834742
3a27f4f6ce9cc005a8f1a5f7441d26db75c9cd2c,7.804002731822207
3a3cf426569ff3ed1638fefb8d0a7bca73e0bdb7,5.788865382444635
3b0e56cb91cf7c26836c7fe857ef2fef62c2031f,5.926249339531179
3b24016cbab8b8632a54240fed0a17406b35bc65,7.894475785233769
3b3559f14b77090ee6063be193efe80b19bcc591,8.410448921615378
3b5d744051772f15e4bc3167d749711fa798b0c1,6.701265939013496
3b951429b4166a9149480e360687549e1069a209,7.991528004258913
3bdad6ba65de3948b9939ebd98d80b03fe3f8e93,7.545040716922491
3be1500e597852e42bb7fe17591b933e0bb44f93,7.013604230171781
3c499f0944773b5ae529a4356d92df5ce8ca7c0c,6.3896102654786695
3caf61bb383eed4daa553e074208e84cdbdd7df0,6.677073151975758
3cde31c0a8378da5d6c2767652ec108deb9135a6,8.623268857434372
3d085aa7161eb03884e0a1e98d90f8d46e030d1a,6.522860757154254
3d0c27e5e776d4ebe788c50a8da1a1c9215ae25a,7.212385234446434
3d185c0c28fcae1ca2f5876a8e2e6681b38e5af7,7.985144011528955
3d1c486e68c08c272379fe7eeec4d38e75f54ae8,6.0798371748378255
3d4f612148056feeb651f4711c1f640f5015101a,4.671690761613254
3d8d3a121d5e9126056c0676ac7ad2661696a572,7.982430243349545
3d8d550e8b7d9a0629bdd8e0ae73f8f0ac74b1a6,6.806168419655322
3d9b6ed975620e48ca0a5aee5fd19f5db1db3b18,9.20203557703482
3d9f8d11f15cce877a0766d08a6a920548041407,7.469993011806692
3dd2f099bd4cba1acad185a78c773972d450a899,8.27499484714094
3e19ebd05fd2cc465feff2f681011181a78e1341,5.501827937626082
3e572871d05f7888784ac55985fd52cd1c7aaa68,6.615960012912605
3e72f16a86233e81ccc2c9831c0297da6cca36e6,8.452253909407736
3ee8b93a31b564cdb14f3d62f08dd862461e0918,6.598339652846357
3f679f9f5c3b6c2a026bc0575cf7d5f3351a8db1,8.257921468140703
3f92f0a8c1729579c08e921fc041646ee2b50075,6.133348777680582
3fb53c585faf97ed5b0ecb316a4b419c969b790a,6.6664425882188265
3fcc971a36a031eba3d5b8ce7a9181a4732a6cf0,7.6703778846088095
40291da6897472b56a7ce6a0721a801b5014d3c7,7.245858016397957
404b067bd1dc212fb28d256714a9dc430d5e65af,8.607977099028764
4058bd26eee2f8affafaefd2b59b97c358e826cc,8.052866056162438
4069b40bebe0372926fcd92429f7431e300e6b52,8.502553783959803
40741b5b2ac93f9d0eacd4a28b48508be0a378f9,5.488931257618581
40a41a33c4e0168e2716a09cecc11cc3abb5dbe0,5.654818370523078
40c0843e6cba7960b4a4fc631d0831b9242a9778,5.082377266090545
40d6052a7ccec94dae8348e5249381afabbbc985,7.002607521623949
